$PADBT,282.503,f,086.107,M,047.084,F*09
$PADBT,279.963,f,085.333,M,046.660,F*0C
$PADBT,279.642,f,085.235,M,046.607,F*06
$PADBT,278.774,f,084.970,M,046.462,F*09
$PADBT,278.523,f,084.893,M,046.420,F*03
$PADBT,277.944,f,084.717,M,046.324,F*01
$PADBT,278.787,f,084.974,M,046.464,F*07
$PADBT,276.973,f,084.421,M,046.162,F*02
$PADBT,275.809,f,084.066,M,045.968,F*0B
$PADBT,275.160,f,083.868,M,045.860,F*05
$PADBT,275.616,f,084.008,M,045.936,F*08
$PADBT,274.472,f,083.659,M,045.745,F*06
$PADBT,272.768,f,083.139,M,045.461,F*0C
$PADBT,272.543,f,083.071,M,045.423,F*0C
$PADBT,269.823,f,082.242,M,044.970,F*04
$PADBT,268.665,f,081.889,M,044.777,F*0E
$PADBT,268.672,f,081.891,M,044.778,F*0E
$PADBT,268.530,f,081.848,M,044.755,F*00
$PADBT,266.607,f,081.262,M,044.434,F*0F
$PADBT,258.158,f,078.686,M,043.026,F*07
$PADBT,257.148,f,078.378,M,042.858,F*0D
$PADBT,258.190,f,078.696,M,043.031,F*04
$PADBT,253.168,f,077.165,M,042.194,F*03
$PADBT,252.866,f,077.073,M,042.144,F*0E
$PADBT,248.872,f,075.856,M,041.478,F*04
$PADBT,250.377,f,076.315,M,041.729,F*0B
$PADBT,247.130,f,075.325,M,041.188,F*01
$PADBT,247.554,f,075.454,M,041.259,F*09
$PADBT,244.217,f,074.437,M,040.702,F*04
$PADBT,243.066,f,074.086,M,040.511,F*09
$PADBT,242.603,f,073.945,M,040.433,F*0D
$PADBT,245.188,f,074.733,M,040.864,F*08
$PADBT,217.980,f,066.440,M,036.330,F*00
$PADBT,237.780,f,072.475,M,039.630,F*05
$PADBT,240.140,f,073.194,M,040.023,F*0E
$PADBT,239.638,f,073.041,M,039.939,F*0D
$PADBT,216.649,f,066.034,M,036.108,F*05
$PADBT,216.366,f,065.948,M,036.061,F*02
$PADBT,213.717,f,065.141,M,035.619,F*0E
$PADBT,212.990,f,064.919,M,035.498,F*01
$PADBT,212.058,f,064.635,M,035.343,F*0C
$PADBT,207.795,f,063.335,M,034.632,F*0E
$PADBT,203.949,f,062.163,M,033.991,F*04
$PADBT,202.380,f,061.685,M,033.730,F*03
$PADBT,202.554,f,061.738,M,033.759,F*04
$PADBT,203.531,f,062.036,M,033.921,F*0D
$PADBT,201.557,f,061.434,M,033.592,F*0E
$PADBT,199.171,f,060.707,M,033.195,F*0D
$PADBT,196.027,f,059.749,M,032.671,F*0C
$PADBT,197.397,f,060.166,M,032.899,F*0C
$PADBT,197.544,f,060.211,M,032.924,F*00
$PADBT,195.242,f,059.510,M,032.540,F*01
$PADBT,193.808,f,059.072,M,032.301,F*01
$PADBT,184.085,f,056.109,M,030.681,F*07
$PADBT,187.552,f,057.165,M,031.258,F*01
$PADBT,185.339,f,056.491,M,030.890,F*08
$PADBT,176.935,f,053.929,M,029.489,F*05
$PADBT,174.723,f,053.255,M,029.120,F*08
$PADBT,174.440,f,053.169,M,029.073,F*05
$PADBT,174.523,f,053.194,M,029.087,F*08
$PADBT,164.203,f,050.049,M,027.367,F*0D
$PADBT,161.836,f,049.327,M,026.972,F*08
$PADBT,158.711,f,048.375,M,026.451,F*02
$PADBT,158.615,f,048.345,M,026.435,F*06
$PADBT,156.994,f,047.851,M,026.165,F*0F
$PADBT,151.374,f,046.138,M,025.229,F*03
$PADBT,152.197,f,046.389,M,025.366,F*0D
$PADBT,150.416,f,045.846,M,025.069,F*04
$PADBT,148.853,f,045.370,M,024.808,F*00
$PADBT,148.101,f,045.141,M,024.683,F*03
$PADBT,140.346,f,042.777,M,023.391,F*0F
$PADBT,141.651,f,043.175,M,023.608,F*0D
$PADBT,138.680,f,042.269,M,023.113,F*0D
$PADBT,137.516,f,041.915,M,022.919,F*0E
$PADBT,134.295,f,040.933,M,022.382,F*0C
$PADBT,131.581,f,040.106,M,021.930,F*05
$PADBT,134.211,f,040.907,M,022.368,F*03
$PADBT,131.806,f,040.174,M,021.967,F*00
$PADBT,125.999,f,038.404,M,020.999,F*0F
$PADBT,127.774,f,038.945,M,021.295,F*0E
$PADBT,126.591,f,038.585,M,021.098,F*09
$PADBT,123.961,f,037.783,M,020.660,F*04
$PADBT,121.350,f,036.987,M,020.225,F*00
$PADBT,119.582,f,036.448,M,019.930,F*09
$PADBT,118.952,f,036.256,M,019.825,F*05
$PADBT,118.161,f,036.015,M,019.693,F*0B
$PADBT,115.839,f,035.307,M,019.306,F*08
$PADBT,114.482,f,034.894,M,019.080,F*08
$PADBT,111.428,f,033.963,M,018.571,F*09
$PADBT,111.685,f,034.041,M,018.614,F*02
$PADBT,108.926,f,033.200,M,018.154,F*0F
$PADBT,105.068,f,032.024,M,017.511,F*0E
$PADBT,100.368,f,030.592,M,016.728,F*0B
$PADBT,101.229,f,030.854,M,016.871,F*0A
$PADBT,098.368,f,029.982,M,016.394,F*0D
$PADBT,097.416,f,029.692,M,016.236,F*0B
$PADBT,096.541,f,029.425,M,016.090,F*09
$PADBT,095.725,f,029.177,M,015.954,F*0A
$PADBT,095.185,f,029.012,M,015.864,F*06
$PADBT,094.104,f,028.683,M,015.684,F*01
$PADBT,093.275,f,028.430,M,015.545,F*07
$PADBT,092.477,f,028.187,M,015.412,F*08
$PADBT,092.374,f,028.155,M,015.395,F*0B
$PADBT,090.387,f,027.550,M,015.064,F*06
$PADBT,089.076,f,027.150,M,014.846,F*0E
$PADBT,088.851,f,027.081,M,014.808,F*05
$PADBT,087.944,f,026.805,M,014.657,F*0E
$PADBT,086.767,f,026.446,M,014.461,F*0C
$PADBT,086.272,f,026.295,M,014.378,F*0A
$PADBT,085.983,f,026.207,M,014.330,F*0B
$PADBT,085.893,f,026.180,M,014.315,F*00
$PADBT,084.883,f,025.872,M,014.147,F*02
$PADBT,083.661,f,025.500,M,013.943,F*04
$PADBT,082.690,f,025.204,M,013.781,F*08
$PADBT,081.822,f,024.939,M,013.637,F*04
$PADBT,080.999,f,024.688,M,013.499,F*07
$PADBT,080.504,f,024.537,M,013.417,F*0E
$PADBT,079.790,f,024.320,M,013.298,F*06
$PADBT,079.327,f,024.179,M,013.221,F*02
$PADBT,078.800,f,024.018,M,013.133,F*0B
$PADBT,078.015,f,023.779,M,013.002,F*03
$PADBT,077.263,f,023.549,M,012.877,F*05
